CHROM	POS	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	S1	s20	S2	s3	s4	s5	s6	s7	s8	s9	
NC_031768.1	2759	48	47	50	58	55	49	50	64	52	27	54	42	39	43	40	36	39	52	38	42
NC_031768.1	2760	48	47	50	58	55	48	51	64	52	27	53	42	39	44	40	35	39	52	38	42
NC_031768.1	2761	48	48	49	58	56	47	51	63	52	27	54	42	40	44	40	35	38	54	38	42
NC_031768.1	2762	47	49	49	56	54	47	52	63	52	27	54	42	38	44	40	35	39	54	37	41
NC_031768.1	2763	48	49	49	56	54	47	51	62	51	27	56	42	38	43	40	37	39	53	37	41
NC_031768.1	2764	49	49	49	57	54	47	51	62	51	27	57	42	38	43	39	38	39	54	37	41
NC_031768.1	2765	49	50	49	58	54	47	51	63	51	28	57	41	38	44	40	37	39	54	37	41
NC_031768.1	2766	50	50	48	60	53	47	51	64	50	28	56	41	38	44	40	37	40	53	37	41
NC_031768.1	2767	50	51	48	61	54	48	51	65	50	28	56	41	38	45	40	36	39	52	37	40
NC_031768.1	2768	50	51	48	60	54	48	49	68	49	28	55	41	38	44	39	35	39	52	38	40
NC_031768.1	2769	51	50	48	58	54	48	49	66	49	28	55	41	37	44	39	35	39	55	37	40
NC_031768.1	2770	51	50	48	57	54	49	48	66	49	27	56	41	36	44	39	35	39	55	38	40
NC_031768.1	2771	51	50	48	57	55	50	48	66	49	27	56	39	36	44	39	36	39	55	37	40
NC_031768.1	2772	50	50	49	56	54	50	49	66	48	25	57	39	36	44	39	36	39	55	37	41
NC_031768.1	2773	50	47	49	56	54	51	49	66	47	26	57	39	36	44	40	35	39	55	37	41
NC_031768.1	2774	51	47	49	55	53	51	49	66	46	27	57	40	36	44	40	35	39	54	37	41
NC_031768.1	2775	51	47	49	54	54	51	49	67	46	27	57	40	37	43	39	34	39	54	37	41
NC_031768.1	2776	50	47	51	54	54	52	49	66	45	27	59	40	37	44	40	34	40	55	37	41
NC_031768.1	2777	50	47	51	55	53	51	49	66	45	27	59	40	38	44	40	33	40	55	36	42
NC_031768.1	2778	47	46	51	54	52	51	49	66	45	27	58	40	40	45	40	33	40	55	35	41
NC_031768.1	2779	48	44	51	54	53	50	49	66	43	26	58	39	42	45	40	32	40	55	36	40
NC_031768.1	2780	48	44	51	54	53	49	50	67	45	26	57	38	42	49	42	32	40	54	36	40
NC_031768.1	2781	48	43	50	55	55	49	51	67	45	26	57	38	42	49	42	31	39	55	36	39
NC_031768.1	2782	48	43	50	56	55	49	51	66	44	27	57	38	42	49	42	31	40	55	36	39
NC_031768.1	2783	47	43	51	56	55	49	51	67	43	27	57	38	41	49	41	32	39	55	37	39
NC_031768.1	2784	47	43	51	55	55	49	51	68	43	27	58	38	40	49	40	33	39	54	36	39
NC_031768.1	2785	47	43	51	56	55	49	51	69	43	27	58	37	40	49	40	33	39	52	36	39
NC_031768.1	2786	47	43	51	54	55	50	52	70	43	28	58	37	41	48	40	33	39	52	35	39
NC_031768.1	2787	47	44	50	55	56	50	52	68	43	29	59	37	41	48	40	32	39	52	35	39
NC_031768.1	2788	47	44	50	56	56	51	51	67	43	29	60	36	41	48	40	33	38	53	36	38
NC_031768.1	2789	47	44	50	56	55	51	51	67	42	30	60	36	41	48	41	33	38	56	36	40
NC_031768.1	2790	47	44	50	56	56	51	52	67	42	29	59	36	41	49	40	33	38	56	36	40
NC_031768.1	2791	47	43	50	56	56	51	51	68	43	30	58	36	41	49	40	34	38	56	37	40
NC_031768.1	2792	47	41	51	54	55	51	49	67	43	30	59	38	42	49	39	33	38	56	36	40
NC_031768.1	2793	47	41	51	54	54	51	49	67	44	30	59	38	42	50	39	32	38	56	37	40
NC_031768.1	2794	47	41	51	52	54	50	49	66	45	30	59	38	42	51	39	32	37	56	37	40
NC_031768.1	2795	47	40	51	52	53	49	49	66	43	28	62	37	42	51	39	32	38	56	37	39
NC_031768.1	2796	47	39	50	51	54	48	49	65	43	28	61	37	42	50	40	31	38	54	37	38
NC_031768.1	2797	47	39	49	51	54	46	49	64	43	28	61	37	42	51	40	30	38	53	37	38
NC_031768.1	2798	47	39	49	51	54	46	49	64	43	29	60	36	42	51	39	30	39	53	37	38
NC_031768.1	2799	47	39	49	49	54	46	49	64	43	29	61	36	41	51	40	30	39	53	37	39
NC_031768.1	2800	46	39	49	49	51	45	49	65	41	29	60	35	41	50	40	30	38	53	37	37
NC_031768.1	2801	46	39	49	50	51	46	49	65	41	29	60	35	41	50	39	29	38	53	35	38
NC_031768.1	2802	47	39	49	49	51	46	51	65	46	28	59	34	41	51	38	29	40	53	35	37
NC_031768.1	2803	47	39	50	48	51	46	52	65	46	28	59	34	41	51	38	28	40	51	35	37
NC_031768.1	2804	48	39	49	48	51	46	53	65	46	28	59	34	41	52	39	28	40	51	34	38
NC_031768.1	2805	48	39	50	47	51	45	53	66	47	26	58	34	41	52	38	29	40	50	35	38
NC_031768.1	2806	48	40	50	48	51	45	52	66	48	26	59	35	39	52	38	30	39	50	34	38
NC_031768.1	2807	48	41	50	48	50	46	52	65	49	26	60	35	39	52	36	30	38	52	35	38
NC_031768.1	2808	50	41	49	47	48	45	52	65	49	26	60	35	39	52	36	30	38	52	36	38
NC_031768.1	2809	51	39	49	48	48	46	53	65	50	27	59	35	39	52	37	30	37	51	37	38
NC_031768.1	2810	51	39	48	48	48	46	53	65	51	25	60	35	39	52	37	30	37	49	36	38
NC_031768.1	2811	50	40	48	47	48	47	53	65	51	25	61	35	39	52	37	29	37	50	35	38
NC_031768.1	2812	49	40	48	48	48	47	53	64	51	24	61	35	39	51	39	29	37	49	35	39
NC_031768.1	2813	49	41	48	47	48	47	54	64	52	24	61	35	40	50	39	29	37	49	35	39
NC_031768.1	2814	48	40	48	47	49	46	54	64	53	25	61	34	40	51	39	29	35	48	35	39
NC_031768.1	2815	49	40	48	47	50	46	52	62	53	23	63	33	40	51	38	28	35	48	35	40
NC_031768.1	2816	49	39	48	47	50	45	52	62	53	23	63	33	39	51	37	28	36	48	35	39
NC_031768.1	2817	49	39	48	47	51	45	51	63	53	22	63	34	38	51	37	28	36	48	35	37
NC_031768.1	2818	48	38	46	47	51	46	51	65	53	22	63	33	37	50	39	28	38	48	35	37
NC_031768.1	2819	48	38	46	48	51	46	50	63	54	22	64	33	37	50	39	27	38	47	35	37
NC_031768.1	2820	47	38	46	48	51	45	50	64	54	21	64	32	37	50	39	27	38	47	35	37
NC_031768.1	2821	48	38	45	47	52	44	51	64	52	21	64	32	36	50	38	27	38	46	35	37
NC_031768.1	2822	49	38	45	46	52	43	51	64	53	21	61	31	37	50	38	27	39	45	35	39
NC_031768.1	2823	49	37	45	46	49	43	51	63	52	22	61	32	36	50	39	26	39	45	35	39
NC_031768.1	2824	50	37	44	46	48	42	49	62	52	22	60	32	36	48	39	26	38	45	35	39
NC_031768.1	2825	50	37	44	46	49	42	49	62	51	22	60	32	37	48	39	25	38	47	35	40
NC_031768.1	2826	50	37	43	47	49	42	49	62	50	22	60	32	36	48	39	26	38	47	35	40
NC_031768.1	2827	51	37	42	48	49	42	48	62	48	22	60	32	36	47	39	26	38	47	34	39
NC_031768.1	2828	51	37	42	49	49	42	48	63	48	22	59	31	37	48	39	26	38	47	34	41
NC_031768.1	2829	51	37	41	48	49	43	48	64	48	22	59	31	37	47	39	26	37	47	34	41
NC_031768.1	2830	52	37	40	48	49	43	48	64	47	23	60	32	37	47	39	26	37	48	34	41
NC_031768.1	2831	52	36	40	48	49	43	47	64	47	23	60	32	37	47	37	26	37	48	35	41
NC_031768.1	2832	51	35	40	48	49	43	47	65	47	23	61	31	37	46	37	26	38	48	35	40
NC_031768.1	2833	51	36	39	48	49	43	47	65	46	23	59	31	37	46	37	26	39	48	34	40
NC_031768.1	2834	49	36	39	47	48	42	48	65	46	23	58	30	37	45	37	26	39	46	34	40
NC_031768.1	2835	49	37	39	47	48	42	49	65	46	23	59	30	37	45	37	26	37	46	34	41
NC_031768.1	2836	47	36	39	47	48	43	48	64	44	23	58	30	37	45	36	26	37	46	34	42
NC_031768.1	2837	46	36	39	47	46	43	48	64	44	23	57	30	37	44	35	26	37	46	34	42
NC_031768.1	2838	45	36	39	47	46	43	48	64	44	23	57	29	36	42	35	27	37	46	34	42
NC_031768.1	2839	45	36	39	47	46	43	47	63	44	23	57	30	36	40	35	27	36	46	34	42
NC_031768.1	2840	45	36	38	46	46	42	47	64	44	24	56	30	36	41	35	28	37	46	34	41
NC_031768.1	2841	45	36	37	47	46	42	48	63	44	25	56	30	37	41	35	28	35	45	34	40
NC_031768.1	2842	45	36	37	47	46	42	48	63	44	25	56	30	36	41	35	28	34	44	34	40
NC_031768.1	2843	45	36	37	47	46	42	47	63	44	25	56	30	36	41	35	28	34	44	34	39
NC_031768.1	2844	45	36	37	47	46	42	47	63	44	25	56	30	35	41	35	28	34	44	34	39
NC_031768.1	2845	44	36	37	47	45	41	47	63	43	25	56	30	35	41	35	28	34	44	34	39
NC_031768.1	2846	44	36	37	47	45	41	47	63	44	24	56	30	35	41	35	28	34	44	35	39
NC_031768.1	2847	44	36	36	46	45	41	47	62	44	24	56	29	35	41	35	25	34	44	35	38
NC_031768.1	2848	44	36	35	46	45	41	47	61	44	24	56	29	34	41	35	25	33	44	35	38
NC_031768.1	2849	42	34	35	46	44	41	47	61	44	24	56	29	34	40	34	25	33	44	35	37
NC_031768.1	2850	41	34	34	46	44	41	46	61	44	23	56	28	33	40	33	25	33	44	35	37
NC_031768.1	2851	41	34	34	46	44	40	46	61	44	23	57	28	33	40	33	25	33	44	35	37
NC_031768.1	2852	41	33	33	46	44	39	46	61	44	23	57	28	33	40	33	25	33	44	35	37
NC_031768.1	2853	41	33	31	46	43	39	46	60	44	22	57	28	33	40	33	25	33	44	35	36
NC_031768.1	2854	41	33	30	46	43	38	46	59	43	22	57	27	32	40	32	25	33	41	34	36
NC_031768.1	2855	41	33	29	46	43	38	45	59	43	22	57	27	32	40	32	25	32	41	34	36
NC_031768.1	2856	40	33	29	46	43	37	44	59	43	22	58	27	32	39	32	25	32	40	34	35
NC_031768.1	2857	40	33	29	45	43	37	43	59	43	22	58	27	31	38	32	25	32	40	34	35
NC_031768.1	2858	40	33	29	45	43	37	41	59	43	22	58	27	31	38	32	25	32	40	32	35
NC_031768.1	2859	40	33	28	44	43	36	41	57	43	22	56	26	31	38	32	24	31	40	32	35
NC_031768.1	2860	39	32	27	44	43	34	41	56	43	21	54	25	31	36	31	22	31	39	32	35
NC_031768.1	2861	38	31	26	42	43	34	40	55	41	21	49	24	31	35	30	21	31	37	30	35
NC_031768.1	2862	38	31	25	41	42	34	38	53	41	21	49	24	31	34	30	21	31	37	30	35
NC_031768.1	2863	36	31	25	40	40	34	37	53	39	21	48	24	31	34	30	21	31	37	29	35
NC_031768.1	2864	36	31	25	40	40	33	37	53	38	21	48	24	31	34	30	21	31	36	29	34
NC_031768.1	2865	31	31	25	38	39	33	36	51	38	20	45	24	28	31	29	21	31	35	26	34
NC_031768.1	2866	31	30	24	37	38	33	36	51	38	20	45	24	27	30	29	20	30	34	26	34
NC_031768.1	2867	30	28	24	35	38	33	35	50	37	20	45	24	27	30	29	20	29	33	25	33
NC_031768.1	2868	29	27	22	35	37	33	35	48	37	20	43	24	27	30	29	20	28	32	24	33
NC_031768.1	2869	29	27	22	35	37	33	35	47	37	22	43	24	27	30	29	20	28	32	24	33
NC_031768.1	2870	28	27	22	35	37	33	34	47	37	22	41	24	26	30	29	20	27	32	23	33
NC_031768.1	2871	27	27	22	35	37	33	33	47	36	21	41	22	25	30	28	20	27	32	23	33
NC_031768.1	2872	27	25	22	34	36	33	32	45	36	21	41	22	24	28	28	19	27	32	23	33
NC_031768.1	2873	27	25	21	34	36	33	32	45	34	21	40	22	24	28	28	19	27	31	23	31
NC_031768.1	2874	25	25	21	33	36	31	32	44	34	20	40	22	24	28	27	19	27	30	20	31
NC_031768.1	2875	25	25	21	33	36	31	32	44	33	20	38	21	24	28	27	19	27	30	20	31
NC_031768.1	2876	25	23	21	32	36	31	31	43	33	20	38	21	24	28	27	18	24	29	17	30
NC_031768.1	2877	25	22	21	32	36	30	31	42	32	20	37	21	23	28	27	18	24	28	17	30
NC_031768.1	2878	25	22	21	31	36	29	31	40	31	19	36	21	23	26	27	18	24	27	17	29
NC_031768.1	2879	25	21	21	30	36	29	31	40	31	19	34	21	23	26	27	17	24	26	17	28
NC_031768.1	2880	24	21	21	30	36	28	31	39	31	19	34	21	23	26	27	17	23	26	17	28
NC_031768.1	2881	23	21	21	30	36	27	31	39	31	19	34	21	23	26	26	17	23	26	17	28
NC_031768.1	2882	23	20	21	29	36	27	30	39	31	18	33	21	23	26	26	17	23	25	16	27
NC_031768.1	2883	22	20	20	28	34	26	29	38	31	18	33	21	23	25	22	17	23	25	16	27
NC_031768.1	2884	21	20	20	26	34	26	28	38	31	18	33	20	23	25	22	17	23	25	16	27
NC_031768.1	2885	21	20	19	26	34	26	27	38	31	18	33	19	23	25	22	17	23	25	16	27
NC_031768.1	2886	20	19	18	26	34	26	25	36	30	17	31	18	21	25	20	17	22	24	16	27
NC_031768.1	2887	20	19	18	26	34	26	25	36	30	17	30	18	21	24	20	17	21	24	16	27
NC_031768.1	2888	20	19	18	27	34	26	24	35	30	17	30	17	20	24	19	17	19	24	16	26
NC_031768.1	2889	20	19	18	27	34	26	24	35	29	17	30	17	20	24	19	16	19	24	16	25
NC_031768.1	2890	20	18	18	26	33	24	24	34	27	17	30	15	20	24	19	16	18	23	16	25
NC_031768.1	2891	20	16	18	26	31	24	24	33	26	17	30	15	19	24	19	16	18	23	16	25
NC_031768.1	2892	20	16	18	25	31	24	24	33	25	17	30	15	19	24	19	16	18	22	16	25
NC_031768.1	2893	20	16	17	25	31	23	23	32	25	17	30	15	18	24	19	15	17	22	16	25
NC_031768.1	2894	20	16	17	25	31	22	22	32	25	17	29	15	18	24	19	15	17	22	14	25
NC_031768.1	2895	19	16	16	25	31	22	19	31	25	17	28	14	17	24	18	14	17	21	13	24
NC_031768.1	2896	18	15	16	25	31	22	19	31	25	17	27	14	17	24	18	14	17	21	13	24
NC_031768.1	2897	18	15	16	24	31	22	19	31	25	17	27	14	17	24	18	14	17	21	13	23
NC_031768.1	2898	18	15	16	24	31	22	19	31	25	17	26	13	17	23	18	14	17	20	13	21
NC_031768.1	2899	18	15	14	24	30	22	19	31	25	17	26	13	17	23	18	14	17	20	13	21
NC_031768.1	2900	18	15	14	23	29	22	18	29	25	17	25	13	17	23	18	14	17	20	13	21
NC_031768.1	2901	18	15	12	23	29	22	18	28	25	17	24	12	17	23	18	14	17	20	13	21
NC_031768.1	2902	18	15	12	21	26	22	18	28	24	17	23	12	17	22	17	14	17	20	13	21
NC_031768.1	2903	18	15	12	21	26	22	18	28	24	17	23	12	17	20	17	14	17	20	13	21
NC_031768.1	2904	18	15	11	21	24	21	18	27	24	17	23	12	16	20	17	14	16	20	13	21
NC_031768.1	2905	18	15	11	21	24	21	18	27	24	17	23	12	16	20	17	14	16	20	13	21
NC_031768.1	2906	18	15	11	21	24	21	18	27	24	17	22	12	16	19	17	14	16	20	13	21
NC_031768.1	2907	18	14	11	20	24	20	18	27	24	17	21	11	15	18	17	14	16	19	13	20
NC_031768.1	2908	18	14	9	20	24	20	15	25	22	16	20	11	15	18	16	14	16	19	13	20
NC_031768.1	2909	17	14	8	20	23	18	15	23	22	15	20	11	15	18	16	14	16	19	13	18
NC_031768.1	2910	16	14	8	20	23	18	14	23	22	15	20	11	15	18	16	14	16	19	13	18
NC_031768.1	2911	16	13	8	20	22	18	14	23	22	15	20	10	14	17	16	13	16	18	13	18
NC_031768.1	2912	16	12	8	20	22	18	14	23	22	15	20	10	14	16	16	12	15	17	13	17
NC_031768.1	2913	15	12	8	20	22	18	14	23	22	15	19	10	14	16	16	10	14	16	13	17
NC_031768.1	2914	15	12	8	19	22	18	14	21	21	15	19	10	14	16	15	9	14	16	13	17
NC_031768.1	2915	15	11	8	18	21	18	14	20	21	14	19	10	14	15	14	9	14	16	13	17
NC_031768.1	2916	14	11	8	17	20	18	14	20	21	14	16	10	14	15	14	9	13	16	13	17
NC_031768.1	2917	14	10	8	16	19	17	14	19	21	14	16	10	14	14	14	9	13	16	13	17
NC_031768.1	2918	14	10	8	16	19	17	14	16	19	14	16	10	14	14	14	9	13	16	13	17
NC_031768.1	2919	13	10	8	16	18	16	14	15	19	14	16	10	14	14	14	9	13	14	13	17
NC_031768.1	2920	13	10	8	16	18	15	14	15	19	14	15	10	14	14	14	9	11	14	12	17
NC_031768.1	2921	13	10	8	16	17	14	14	15	19	14	15	10	14	14	14	8	11	14	12	17
NC_031768.1	2922	13	10	7	16	17	14	13	15	19	14	14	10	14	14	14	8	11	14	12	15
NC_031768.1	2923	13	10	7	16	17	13	13	15	19	13	14	10	14	14	13	8	11	14	12	15
NC_031768.1	2924	12	10	7	16	17	13	13	15	19	12	14	9	14	14	13	8	11	14	12	15
NC_031768.1	2925	12	10	7	16	16	13	12	15	19	12	13	9	13	14	13	8	11	14	12	15
NC_031768.1	2926	12	10	5	16	16	12	12	14	19	12	13	9	13	12	12	8	10	13	11	14
NC_031768.1	2927	12	10	5	15	16	12	12	14	19	12	13	9	12	11	12	8	10	13	11	13
NC_031768.1	2928	12	10	5	15	16	12	11	14	19	12	13	9	10	11	12	8	10	13	11	13
NC_031768.1	2929	11	10	5	15	15	12	11	14	18	12	13	9	10	10	12	8	10	13	11	13
NC_031768.1	2930	11	10	5	15	15	12	11	12	17	12	13	9	10	9	11	8	10	13	11	13
NC_031768.1	2931	11	10	5	12	14	11	10	11	15	11	13	9	8	7	11	8	7	12	10	10
NC_031768.1	2932	11	10	5	11	14	11	10	11	15	10	13	9	8	7	11	8	7	12	10	10
NC_031768.1	2933	11	8	4	11	14	11	10	10	14	10	13	9	8	7	11	7	7	11	9	9
NC_031768.1	2934	0	0	0	3	2	2	1	1	0	4	1	0	1	0	0	1	0	1	1	0
NC_031768.1	2935	0	0	0	2	1	2	1	1	0	4	1	0	1	0	0	1	0	1	1	0
NC_031768.1	2936	0	0	0	2	1	1	0	0	0	3	1	0	0	0	0	1	0	1	1	0
NC_031768.1	2937	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	1	0	1	1	0
NC_031768.1	2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_031768.1	2939	0	0	0	1	1	0	1	1	0	2	1	0	0	1	0	0	0	3	0	1
NC_031768.1	2940	11	7	10	10	14	4	14	19	7	8	14	5	12	13	7	6	8	14	12	15
NC_031768.1	2941	11	7	12	12	14	4	14	19	9	8	14	5	12	14	7	6	9	15	12	15
NC_031768.1	2942	11	8	13	12	14	5	15	20	9	8	14	6	12	14	7	6	10	15	12	15
NC_031768.1	2943	11	8	13	14	14	5	15	20	9	8	14	6	12	14	7	6	10	15	14	15
NC_031768.1	2944	12	8	13	15	15	5	15	20	10	8	14	6	12	14	7	6	10	16	14	16
NC_031768.1	2945	12	9	13	16	16	5	16	23	12	10	15	6	14	14	8	6	11	17	15	17
NC_031768.1	2946	13	10	13	20	18	5	16	25	15	10	16	7	15	14	10	10	13	19	18	19
NC_031768.1	2947	13	12	14	20	19	6	17	27	16	12	17	7	15	14	12	11	13	20	18	20
NC_031768.1	2948	16	12	14	21	19	7	17	29	16	14	19	8	16	14	14	14	14	20	19	20
NC_031768.1	2949	16	14	15	21	19	8	17	30	17	14	19	8	17	15	15	15	15	23	19	21
NC_031768.1	2950	17	15	16	21	19	8	17	30	17	14	20	8	19	15	17	15	16	23	21	21
NC_031768.1	2951	18	15	17	21	19	8	17	30	18	14	20	8	19	15	17	16	16	23	21	21
NC_031768.1	2952	18	15	18	21	19	8	17	30	19	14	20	8	21	15	17	16	18	24	23	22
NC_031768.1	2953	19	15	20	21	20	8	17	31	20	14	20	10	23	16	19	17	22	25	24	22
NC_031768.1	2954	20	15	23	22	21	11	18	32	20	16	21	11	24	16	20	17	24	30	24	22
NC_031768.1	2955	20	16	23	24	22	11	18	33	21	16	21	12	26	17	22	19	25	32	26	24
NC_031768.1	2956	22	17	23	24	22	11	18	35	21	16	25	13	28	17	23	19	26	32	29	24
NC_031768.1	2957	23	18	25	25	22	12	18	38	21	16	27	14	28	19	25	22	28	37	29	24
NC_031768.1	2958	23	19	26	25	24	13	19	38	21	19	27	14	30	19	26	24	29	37	30	25
NC_031768.1	2959	23	19	27	26	24	13	19	38	22	19	28	15	31	20	26	24	30	37	30	28
NC_031768.1	2960	24	20	27	27	26	13	19	38	22	19	29	15	31	20	26	24	33	37	32	28
NC_031768.1	2961	24	20	29	28	27	14	21	40	22	19	29	17	32	21	26	24	34	41	32	28
NC_031768.1	2962	24	22	29	28	27	14	21	43	22	20	30	17	33	21	27	24	34	41	33	29
NC_031768.1	2963	24	24	29	29	28	15	21	44	22	20	33	17	33	21	28	25	35	43	33	29
NC_031768.1	2964	25	24	30	30	31	15	21	44	23	21	35	18	33	21	28	26	36	43	34	30
NC_031768.1	2965	26	24	32	32	31	16	22	44	24	21	37	18	33	21	28	26	36	43	36	31
NC_031768.1	2966	26	24	34	32	31	18	22	46	25	21	37	19	34	21	28	26	36	44	38	34
NC_031768.1	2967	28	26	35	32	32	21	22	47	25	21	37	19	35	21	30	27	37	44	38	34
NC_031768.1	2968	28	27	35	32	32	21	22	48	27	21	38	19	35	23	32	27	37	45	41	35
NC_031768.1	2969	29	27	36	32	34	22	22	49	29	21	39	20	36	23	32	27	39	45	43	36
NC_031768.1	2970	30	27	36	32	34	25	22	50	29	22	39	21	36	23	32	30	40	47	43	36
NC_031768.1	2971	31	28	37	33	34	25	22	51	29	22	39	21	36	24	32	31	40	48	43	36
NC_031768.1	2972	31	29	38	33	34	25	22	52	29	23	39	21	36	26	32	33	40	48	44	36
NC_031768.1	2973	32	29	38	36	34	28	23	53	31	23	39	22	36	26	34	36	41	48	46	37
NC_031768.1	2974	32	29	39	37	35	28	23	54	32	23	39	23	36	28	35	36	41	48	46	38
NC_031768.1	2975	32	29	39	39	35	28	23	53	32	24	40	23	36	29	36	37	41	48	46	38
NC_031768.1	2976	34	31	39	39	36	30	23	53	35	24	43	23	39	30	36	37	42	50	46	41
NC_031768.1	2977	38	31	40	39	37	31	23	55	36	25	44	23	39	30	36	39	43	51	46	43
NC_031768.1	2978	38	31	41	39	37	32	23	55	36	25	45	23	40	30	37	39	43	52	46	43
NC_031768.1	2979	38	32	42	39	38	32	23	58	36	25	45	24	40	31	37	39	44	52	46	43
NC_031768.1	2980	40	32	44	39	38	32	23	60	36	24	45	24	40	31	37	40	45	54	46	43
NC_031768.1	2981	40	33	45	40	38	33	23	62	37	24	45	25	40	32	38	41	46	55	46	43
NC_031768.1	2982	41	34	47	40	38	33	23	63	38	24	45	28	41	34	38	43	47	58	47	43
NC_031768.1	2983	42	34	48	40	38	33	23	65	38	25	45	29	41	35	38	44	49	61	47	43
NC_031768.1	2984	42	35	49	41	38	33	24	66	38	25	45	30	41	35	39	44	50	61	48	43
NC_031768.1	2985	44	35	49	41	38	34	25	66	39	28	46	30	42	35	39	44	51	61	48	43
NC_031768.1	2986	44	35	49	41	39	35	25	66	39	28	46	31	43	35	39	44	51	61	48	43
NC_031768.1	2987	44	35	49	41	39	35	25	67	39	28	46	31	43	35	39	44	52	61	48	45
NC_031768.1	2988	44	35	51	41	41	35	25	70	39	28	48	31	43	35	39	45	52	64	48	45
NC_031768.1	2989	45	35	51	43	43	35	26	71	39	28	50	32	43	35	40	46	53	67	50	46
NC_031768.1	2990	45	35	52	45	43	38	26	71	39	27	50	32	43	35	41	46	55	67	50	47
NC_031768.1	2991	45	35	52	46	43	38	26	71	38	28	51	32	44	35	42	47	57	70	50	48
NC_031768.1	2992	45	35	52	45	44	38	26	72	39	28	52	34	44	35	44	48	57	71	50	48
NC_031768.1	2993	45	36	52	45	45	38	27	71	40	28	53	34	44	35	45	49	57	73	49	48
NC_031768.1	2994	45	36	52	44	45	39	27	71	40	28	55	34	45	36	45	49	56	75	49	48
NC_031768.1	2995	45	36	52	44	45	40	27	71	41	28	55	34	45	36	46	49	56	75	50	49
NC_031768.1	2996	45	36	52	44	46	40	27	71	42	30	55	34	45	36	46	49	59	77	50	49
NC_031768.1	2997	45	36	52	44	46	42	28	71	42	30	56	35	45	36	47	49	59	78	50	50
NC_031768.1	2998	45	37	53	44	46	43	28	71	42	30	56	37	45	36	47	49	60	79	50	50
NC_031768.1	2999	45	37	53	45	47	43	28	71	44	31	57	37	46	37	47	48	60	79	51	50
NC_031768.1	3000	46	37	53	45	47	44	28	72	44	31	57	37	46	38	47	50	60	81	51	50
NC_031768.1	3001	47	38	53	45	48	44	28	74	45	32	57	38	46	39	47	50	61	82	51	51
NC_031768.1	3002	47	38	54	48	49	45	29	74	48	34	58	38	47	40	47	51	61	84	51	53
NC_031768.1	3003	47	38	54	48	49	45	30	75	49	34	58	39	47	40	47	51	61	84	53	54
NC_031768.1	3004	47	39	55	49	49	45	30	76	49	35	58	40	47	40	47	51	63	85	54	54
NC_031768.1	3005	48	40	56	49	50	45	30	76	50	34	58	40	47	40	47	51	66	85	55	56
NC_031768.1	3006	51	40	57	49	53	46	30	78	53	34	59	41	47	40	47	53	66	85	55	56
NC_031768.1	3007	51	42	57	49	53	46	31	78	53	34	59	41	47	42	47	55	66	86	56	56
NC_031768.1	3008	52	42	57	49	53	46	32	80	55	35	59	43	48	42	47	55	67	89	57	56
NC_031768.1	3009	52	42	57	49	53	46	32	80	56	36	60	43	48	42	47	55	68	90	57	56
NC_031768.1	3010	53	42	58	51	53	47	32	80	56	36	60	43	48	42	47	55	70	91	57	57
NC_031768.1	3011	53	42	58	52	53	47	32	80	56	37	61	43	49	42	48	55	70	91	57	57
NC_031768.1	3012	54	43	58	53	53	47	32	81	57	40	62	43	51	42	48	55	70	91	58	57
NC_031768.1	3013	56	43	58	55	53	47	33	81	57	41	62	44	52	42	48	55	71	91	59	57
NC_031768.1	3014	56	43	59	55	53	48	33	81	57	41	62	44	53	43	48	56	73	91	61	58
NC_031768.1	3015	57	43	60	55	53	48	33	82	58	41	62	45	53	43	48	56	74	91	61	58
NC_031768.1	3016	58	44	60	55	53	48	33	82	59	42	62	45	53	43	50	56	75	92	62	58
NC_031768.1	3017	58	45	60	57	53	49	34	82	60	42	62	46	53	43	50	57	75	92	62	58
NC_031768.1	3018	58	45	61	57	53	49	35	83	61	42	62	47	53	43	51	57	75	96	63	59
NC_031768.1	3019	59	45	61	58	53	49	35	85	62	44	62	48	53	44	51	58	75	98	64	59
NC_031768.1	3020	58	46	61	58	53	49	35	85	62	43	62	48	53	44	51	59	75	99	65	60
NC_031768.1	3021	59	47	61	59	53	49	36	85	63	44	65	48	53	44	52	59	76	100	66	59
NC_031768.1	3022	60	47	61	59	54	49	38	86	65	44	67	48	52	44	52	60	79	100	66	59
NC_031768.1	3023	61	47	61	59	54	49	38	86	65	44	67	48	54	45	52	60	80	102	68	58
NC_031768.1	3024	61	47	61	59	54	49	39	86	65	44	68	49	54	45	53	61	81	102	69	59
NC_031768.1	3025	61	48	61	59	54	49	39	90	66	43	68	49	56	45	53	61	81	103	70	59
NC_031768.1	3026	61	48	61	59	54	49	39	90	66	43	68	50	56	45	53	61	82	103	71	61
NC_031768.1	3027	61	48	62	59	55	50	39	89	67	43	69	50	57	45	53	62	82	103	72	63
NC_031768.1	3028	60	49	62	59	55	50	40	90	67	44	69	50	58	45	53	62	82	103	73	63
NC_031768.1	3029	60	49	62	59	55	51	40	90	68	44	70	50	59	46	54	61	82	103	73	64
NC_031768.1	3030	61	49	62	59	55	51	40	92	69	44	69	51	59	47	54	61	82	103	75	64
NC_031768.1	3031	62	49	62	59	56	52	40	93	69	44	69	52	59	47	55	62	83	103	77	64
